/Users/charlieguo/Desktop/Data/IMG/center_2021_01_18_20_53_05_384.jpg, /Users/charlieguo/Desktop/Data/IMG/left_2021_01_18_20_53_05_384.jpg, /Users/charlieguo/Desktop/Data/IMG/right_2021_01_18_20_53_05_384.jpg, 0, 0, 0, 7.782137E-05
/Users/charlieguo/Desktop/Data/IMG/center_2021_01_18_20_53_05_485.jpg, /Users/charlieguo/Desktop/Data/IMG/left_2021_01_18_20_53_05_485.jpg, /Users/charlieguo/Desktop/Data/IMG/right_2021_01_18_20_53_05_485.jpg, 0, 0, 0, 7.78808E-05
/Users/charlieguo/Desktop/Data/IMG/center_2021_01_18_20_53_05_604.jpg, /Users/charlieguo/Desktop/Data/IMG/left_2021_01_18_20_53_05_604.jpg, /Users/charlieguo/Desktop/Data/IMG/right_2021_01_18_20_53_05_604.jpg, 0, 0, 0, 7.808849E-05
/Users/charlieguo/Desktop/Data/IMG/center_2021_01_18_20_53_05_721.jpg, /Users/charlieguo/Desktop/Data/IMG/left_2021_01_18_20_53_05_721.jpg, /Users/charlieguo/Desktop/Data/IMG/right_2021_01_18_20_53_05_721.jpg, 0, 0, 0, 7.99055E-05
/Users/charlieguo/Desktop/Data/IMG/center_2021_01_18_20_53_05_851.jpg, /Users/charlieguo/Desktop/Data/IMG/left_2021_01_18_20_53_05_851.jpg, /Users/charlieguo/Desktop/Data/IMG/right_2021_01_18_20_53_05_851.jpg, 0, 0, 0, 8.215912E-05
/Users/charlieguo/Desktop/Data/IMG/center_2021_01_18_20_53_05_971.jpg, /Users/charlieguo/Desktop/Data/IMG/left_2021_01_18_20_53_05_971.jpg, /Users/charlieguo/Desktop/Data/IMG/right_2021_01_18_20_53_05_971.jpg, 0, 0, 0, 7.841651E-05
/Users/charlieguo/Desktop/Data/IMG/center_2021_01_18_20_53_06_075.jpg, /Users/charlieguo/Desktop/Data/IMG/left_2021_01_18_20_53_06_075.jpg, /Users/charlieguo/Desktop/Data/IMG/right_2021_01_18_20_53_06_075.jpg, 0, 0, 0, 7.822524E-05
/Users/charlieguo/Desktop/Data/IMG/center_2021_01_18_20_53_06_183.jpg, /Users/charlieguo/Desktop/Data/IMG/left_2021_01_18_20_53_06_183.jpg, /Users/charlieguo/Desktop/Data/IMG/right_2021_01_18_20_53_06_183.jpg, 0, 0, 0, 7.792014E-05
/Users/charlieguo/Desktop/Data/IMG/center_2021_01_18_20_53_06_283.jpg, /Users/charlieguo/Desktop/Data/IMG/left_2021_01_18_20_53_06_283.jpg, /Users/charlieguo/Desktop/Data/IMG/right_2021_01_18_20_53_06_283.jpg, 0, 0, 0, 8.07391E-05
/Users/charlieguo/Desktop/Data/IMG/center_2021_01_18_20_53_06_403.jpg, /Users/charlieguo/Desktop/Data/IMG/left_2021_01_18_20_53_06_403.jpg, /Users/charlieguo/Desktop/Data/IMG/right_2021_01_18_20_53_06_403.jpg, 0, 0, 0, 8.006651E-05
/Users/charlieguo/Desktop/Data/IMG/center_2021_01_18_20_53_06_520.jpg, /Users/charlieguo/Desktop/Data/IMG/left_2021_01_18_20_53_06_520.jpg, /Users/charlieguo/Desktop/Data/IMG/right_2021_01_18_20_53_06_520.jpg, 0, 0, 0, 8.076153E-05
/Users/charlieguo/Desktop/Data/IMG/center_2021_01_18_20_53_06_620.jpg, /Users/charlieguo/Desktop/Data/IMG/left_2021_01_18_20_53_06_620.jpg, /Users/charlieguo/Desktop/Data/IMG/right_2021_01_18_20_53_06_620.jpg, 0, 0, 0, 7.919759E-05
/Users/charlieguo/Desktop/Data/IMG/center_2021_01_18_20_53_06_735.jpg, /Users/charlieguo/Desktop/Data/IMG/left_2021_01_18_20_53_06_735.jpg, /Users/charlieguo/Desktop/Data/IMG/right_2021_01_18_20_53_06_735.jpg, 0, 0.3431969, 0, 0.3151429
/Users/charlieguo/Desktop/Data/IMG/center_2021_01_18_20_53_06_853.jpg, /Users/charlieguo/Desktop/Data/IMG/left_2021_01_18_20_53_06_853.jpg, /Users/charlieguo/Desktop/Data/IMG/right_2021_01_18_20_53_06_853.jpg, 0, 0.6988081, 0, 1.137909
/Users/charlieguo/Desktop/Data/IMG/center_2021_01_18_20_53_06_969.jpg, /Users/charlieguo/Desktop/Data/IMG/left_2021_01_18_20_53_06_969.jpg, /Users/charlieguo/Desktop/Data/IMG/right_2021_01_18_20_53_06_969.jpg, 0, 1, 0, 2.440186
/Users/charlieguo/Desktop/Data/IMG/center_2021_01_18_20_53_07_087.jpg, /Users/charlieguo/Desktop/Data/IMG/left_2021_01_18_20_53_07_087.jpg, /Users/charlieguo/Desktop/Data/IMG/right_2021_01_18_20_53_07_087.jpg, 0, 1, 0, 3.847863
/Users/charlieguo/Desktop/Data/IMG/center_2021_01_18_20_53_07_203.jpg, /Users/charlieguo/Desktop/Data/IMG/left_2021_01_18_20_53_07_203.jpg, /Users/charlieguo/Desktop/Data/IMG/right_2021_01_18_20_53_07_203.jpg, -0.227127, 1, 0, 5.006975
/Users/charlieguo/Desktop/Data/IMG/center_2021_01_18_20_53_07_318.jpg, /Users/charlieguo/Desktop/Data/IMG/left_2021_01_18_20_53_07_318.jpg, /Users/charlieguo/Desktop/Data/IMG/right_2021_01_18_20_53_07_318.jpg, 0, 1, 0, 6.391946
/Users/charlieguo/Desktop/Data/IMG/center_2021_01_18_20_53_07_437.jpg, /Users/charlieguo/Desktop/Data/IMG/left_2021_01_18_20_53_07_437.jpg, /Users/charlieguo/Desktop/Data/IMG/right_2021_01_18_20_53_07_437.jpg, 0, 1, 0, 7.761477
/Users/charlieguo/Desktop/Data/IMG/center_2021_01_18_20_53_07_553.jpg, /Users/charlieguo/Desktop/Data/IMG/left_2021_01_18_20_53_07_553.jpg, /Users/charlieguo/Desktop/Data/IMG/right_2021_01_18_20_53_07_553.jpg, 0, 1, 0, 9.115266
/Users/charlieguo/Desktop/Data/IMG/center_2021_01_18_20_53_07_654.jpg, /Users/charlieguo/Desktop/Data/IMG/left_2021_01_18_20_53_07_654.jpg, /Users/charlieguo/Desktop/Data/IMG/right_2021_01_18_20_53_07_654.jpg, 0, 1, 0, 10.2313
/Users/charlieguo/Desktop/Data/IMG/center_2021_01_18_20_53_07_769.jpg, /Users/charlieguo/Desktop/Data/IMG/left_2021_01_18_20_53_07_769.jpg, /Users/charlieguo/Desktop/Data/IMG/right_2021_01_18_20_53_07_769.jpg, -0.3443248, 1, 0, 11.60892
/Users/charlieguo/Desktop/Data/IMG/center_2021_01_18_20_53_07_888.jpg, /Users/charlieguo/Desktop/Data/IMG/left_2021_01_18_20_53_07_888.jpg, /Users/charlieguo/Desktop/Data/IMG/right_2021_01_18_20_53_07_888.jpg, -0.2442445, 1, 0, 12.84706
/Users/charlieguo/Desktop/Data/IMG/center_2021_01_18_20_53_08_003.jpg, /Users/charlieguo/Desktop/Data/IMG/left_2021_01_18_20_53_08_003.jpg, /Users/charlieguo/Desktop/Data/IMG/right_2021_01_18_20_53_08_003.jpg, 0, 1, 0, 13.70818
/Users/charlieguo/Desktop/Data/IMG/center_2021_01_18_20_53_08_120.jpg, /Users/charlieguo/Desktop/Data/IMG/left_2021_01_18_20_53_08_120.jpg, /Users/charlieguo/Desktop/Data/IMG/right_2021_01_18_20_53_08_120.jpg, -0.3495991, 1, 0, 14.97583
/Users/charlieguo/Desktop/Data/IMG/center_2021_01_18_20_53_08_237.jpg, /Users/charlieguo/Desktop/Data/IMG/left_2021_01_18_20_53_08_237.jpg, /Users/charlieguo/Desktop/Data/IMG/right_2021_01_18_20_53_08_237.jpg, -0.2619485, 1, 0, 16.21598
/Users/charlieguo/Desktop/Data/IMG/center_2021_01_18_20_53_08_350.jpg, /Users/charlieguo/Desktop/Data/IMG/left_2021_01_18_20_53_08_350.jpg, /Users/charlieguo/Desktop/Data/IMG/right_2021_01_18_20_53_08_350.jpg, -0.1241974, 1, 0, 17.45862
/Users/charlieguo/Desktop/Data/IMG/center_2021_01_18_20_53_08_451.jpg, /Users/charlieguo/Desktop/Data/IMG/left_2021_01_18_20_53_08_451.jpg, /Users/charlieguo/Desktop/Data/IMG/right_2021_01_18_20_53_08_451.jpg, -0.4262795, 1, 0, 18.5964
/Users/charlieguo/Desktop/Data/IMG/center_2021_01_18_20_53_08_665.jpg, /Users/charlieguo/Desktop/Data/IMG/left_2021_01_18_20_53_08_665.jpg, /Users/charlieguo/Desktop/Data/IMG/right_2021_01_18_20_53_08_665.jpg, 0, 1, 0, 20.58991
/Users/charlieguo/Desktop/Data/IMG/center_2021_01_18_20_53_08_768.jpg, /Users/charlieguo/Desktop/Data/IMG/left_2021_01_18_20_53_08_768.jpg, /Users/charlieguo/Desktop/Data/IMG/right_2021_01_18_20_53_08_768.jpg, 0, 1, 0, 21.77026
/Users/charlieguo/Desktop/Data/IMG/center_2021_01_18_20_53_08_888.jpg, /Users/charlieguo/Desktop/Data/IMG/left_2021_01_18_20_53_08_888.jpg, /Users/charlieguo/Desktop/Data/IMG/right_2021_01_18_20_53_08_888.jpg, -0.359901, 1, 0, 22.87278
/Users/charlieguo/Desktop/Data/IMG/center_2021_01_18_20_53_09_005.jpg, /Users/charlieguo/Desktop/Data/IMG/left_2021_01_18_20_53_09_005.jpg, /Users/charlieguo/Desktop/Data/IMG/right_2021_01_18_20_53_09_005.jpg, -0.2671859, 1, 0, 23.73834
